row_id,address_line_1,address_line_2,city,state,zip,phone,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,drive-thru,mobile-order,dunkin-card,kcup,curbside-pickup,has-baskin-robbins,location
6636,8471 Seneca Tpke,,New Hartford,NY,13413,(315) 732-2233,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,"8471 Seneca Tpke, New Hartford, NY, 13413"
6637,1600 Hillside Ave,,New Hyde Park,NY,11040,(516) 352-2600,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,"1600 Hillside Ave, New Hyde Park, NY, 11040"
6638,2062 Lakeville Rd,,New Hyde Park,NY,11040,(516) 775-8630,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,False,True,True,True,False,True,"2062 Lakeville Rd, New Hyde Park, NY, 11040"
6639,601 Jericho Tpke,,New Hyde Park,NY,11040,(516) 616-1702,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,False,"601 Jericho Tpke, New Hyde Park, NY, 11040"
6640,250 Main St,,New Paltz,NY,12561,(845) 255-0505,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 6:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,"250 Main St, New Paltz, NY, 12561"
6641,1333 North Ave,,New Rochelle,NY,10804,(914) 636-8800,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,False,True,True,True,False,False,"1333 North Ave, New Rochelle, NY, 10804"
6642,646 North Ave,,New Rochelle,NY,10801,(914) 636-1640,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False,"646 North Ave, New Rochelle, NY, 10801"
6643,799 Main St,,New Rochelle,NY,10801,(914) 355-2533,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,False,"799 Main St, New Rochelle, NY, 10801"
6644,85 North Ave,,New Rochelle,NY,10801,(914) 633-0028,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,False,"85 North Ave, New Rochelle, NY, 10801"
6645,96 E Main St,,New Rochelle,NY,10801,(914) 222-0654,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,5:00 AM - 12:00 AM,False,False,True,True,False,True,"96 E Main St, New Rochelle, NY, 10801"
6646,1053 Little Britain Rd,,New Windsor,NY,12553,(845) 567-0385,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,True,True,True,True,False,False,"1053 Little Britain Rd, New Windsor, NY, 12553"
6647,2915 Route 9W,,New Windsor,NY,12553,,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,False,"2915 Route 9W, New Windsor, NY, 12553"
6648,10 Park Ave,,New York,NY,10016,(646) 974-9114,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,False,True,True,True,False,True,"10 Park Ave, New York, NY, 10016"
6649,10 W 33rd St,,New York,NY,10001,(212) 239-0175,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,False,True,True,False,False,"10 W 33rd St, New York, NY, 10001"
6650,100 1st Ave,,New York,NY,10009,(212) 420-7031,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,False,True,True,True,False,True,"100 1st Ave, New York, NY, 10009"
6651,100 Chambers St,,New York,NY,10007,(212) 608-1601,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,True,"100 Chambers St, New York, NY, 10007"
6652,1006 1st Avenue,,New York,NY,10022,(646) 974-9143,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,False,False,False,False,False,"1006 1st Avenue, New York, NY, 10022"
6653,101 E 16th St,,New York,NY,10003,(212) 254-2055,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,False,False,True,True,False,False,"101 E 16th St, New York, NY, 10003"
6654,101 W 23rd St,,New York,NY,10011,(646) 992-4459,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,False,"101 W 23rd St, New York, NY, 10011"
6655,102 8th Ave,,New York,NY,10011,,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,False,False,False,False,False,"102 8th Ave, New York, NY, 10011"
6656,1031 6th Ave,,New York,NY,10018,(800) 447-0013,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:00 AM - 8:00 PM,6:00 AM - 7:00 PM,False,True,True,False,False,False,"1031 6th Ave, New York, NY, 10018"
6657,105 West 125th Street,,New York,NY,10027,(646) 892-7695,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,False,True,True,True,False,False,"105 West 125th Street, New York, NY, 10027"
6658,109 Dyckman St,,New York,NY,10040,(212) 544-0272,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,False,False,True,"109 Dyckman St, New York, NY, 10040"
6659,1093 Second Ave,,New York,NY,10022,(212) 838-8838,6:00 AM - 7:30 PM,6:00 AM - 7:30 PM,6:00 AM - 7:30 PM,6:00 AM - 7:30 PM,6:00 AM - 7:30 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,"1093 Second Ave, New York, NY, 10022"
6660,110 West 145th St,,New York,NY,10039,(212) 234-3440,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,True,"110 West 145th St, New York, NY, 10039"
6661,1104 Lexington Ave,,New York,NY,10075,(917) 639-3140,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,False,"1104 Lexington Ave, New York, NY, 10075"
6662,111 Central Park North,,New York,NY,10026,(212) 222-0700,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,6:00 AM - 8:30 PM,False,True,True,True,False,False,"111 Central Park North, New York, NY, 10026"
6663,122 Fulton St,,New York,NY,10038,(212) 227-0991,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,False,"122 Fulton St, New York, NY, 10038"
6664,1225 1st Ave,,New York,NY,10021,(212) 734-5465,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,True,"1225 1st Ave, New York, NY, 10021"
6665,1235 Amsterdam Ave,,New York,NY,10027,(646) 907-5996,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,False,True,True,True,False,False,"1235 Amsterdam Ave, New York, NY, 10027"
6666,1235 Broadway,,New York,NY,10001,(212) 251-0001,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,"1235 Broadway, New York, NY, 10001"
6667,124 E 57th St,,New York,NY,10022,(646) 912-6125,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,"124 E 57th St, New York, NY, 10022"
6668,1248 Lexington Ave,,New York,NY,10028,(646) 755-8586,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 9:00 PM,False,True,True,True,False,False,"1248 Lexington Ave, New York, NY, 10028"
6669,130 Church St,,New York,NY,10007,(212) 608-3512,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 PM,False,True,True,True,False,False,"130 Church St, New York, NY, 10007"
6670,1342 Amsterdam Ave,,New York,NY,10027,(212) 222-4136,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,True,"1342 Amsterdam Ave, New York, NY, 10027"
6671,1369 Broadway,,New York,NY,10018,(646) 649-3753,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,False,"1369 Broadway, New York, NY, 10018"
6672,139 Centre St,,New York,NY,10013,(212) 226-8955,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 3:00 PM,6:00 AM - 4:00 PM,False,False,True,True,False,False,"139 Centre St, New York, NY, 10013"
6673,1391 Madison Ave,,New York,NY,10029,(212) 423-0190,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,6:30 AM - 8:30 PM,6:30 AM - 8:30 PM,False,True,True,True,False,False,"1391 Madison Ave, New York, NY, 10029"
6674,1392 Lexington Avenue,,New York,NY,10128,(212) 722-5767,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,True,"1392 Lexington Avenue, New York, NY, 10128"
6675,140 Delancey St,,New York,NY,10002,(212) 777-2003,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,False,True,True,False,True,"140 Delancey St, New York, NY, 10002"
6676,140 E 34th St,,New York,NY,10016,(212) 481-2905,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,False,True,True,True,False,True,"140 E 34th St, New York, NY, 10016"
6677,1406 Saint Nicholas Ave,,New York,NY,10033,(212) 928-1900,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,False,False,False,False,False,False,"1406 Saint Nicholas Ave, New York, NY, 10033"
6678,1433 2nd Avenue,,New York,NY,10021,(646) 974-9121,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,False,True,True,True,False,False,"1433 2nd Avenue, New York, NY, 10021"
6679,147 E 116th Street,,New York,NY,10029,(646) 597-9456,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,True,"147 E 116th Street, New York, NY, 10029"
6680,1482 1st Ave,,New York,NY,10075,(646) 993-8407,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 2:30 PM,7:00 AM - 2:30 PM,False,True,True,True,False,False,"1482 1st Ave, New York, NY, 10075"
6681,150 W 47th St,,New York,NY,10036,(800) 447-0013,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 10:00 PM,False,True,True,False,False,False,"150 W 47th St, New York, NY, 10036"
6682,152 W 31st St,,New York,NY,10001,(212) 594-1656,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,False,True,True,False,False,"152 W 31st St, New York, NY, 10001"
6683,153 West 36th St,,New York,NY,10018,(212) 933-0159,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,"153 West 36th St, New York, NY, 10018"
6684,155 W 35th St,,New York,NY,10001,(332) 400-3998,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,"155 W 35th St, New York, NY, 10001"
6685,1571 York Ave,,New York,NY,10028,(212) 249-1155,6:30 AM - 4:00 PM,6:30 AM - 4:00 PM,6:30 AM - 4:00 PM,6:30 AM - 4:00 PM,6:30 AM - 4:00 PM,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,False,True,True,True,False,False,"1571 York Ave, New York, NY, 10028"
6686,1590 Madison Avenue,,New York,NY,10029,(212) 426-5599,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,False,False,False,False,False,"1590 Madison Avenue, New York, NY, 10029"
6687,1599 St Nicholas Ave,,New York,NY,10040,(212) 568-1039,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 8:30 PM,5:00 AM - 8:30 PM,False,True,True,False,False,False,"1599 St Nicholas Ave, New York, NY, 10040"
6688,1602 2nd Ave,,New York,NY,10028,(646) 381-2422,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,False,True,True,True,False,False,"1602 2nd Ave, New York, NY, 10028"
6689,1631 Lexington Ave,,New York,NY,10029,(212) 426-3131,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,"1631 Lexington Ave, New York, NY, 10029"
6690,166 W 72nd St,,New York,NY,10023,(646) 767-9048,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,5:00 AM - 10:30 PM,False,True,True,True,False,False,"166 W 72nd St, New York, NY, 10023"
6691,1703 3rd Ave,,New York,NY,10128,(646) 727-7744,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,True,"1703 3rd Ave, New York, NY, 10128"
6692,172 Water St,,New York,NY,10038,(212) 785-4030,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 4:00 PM,6:00 AM - 4:00 PM,False,True,True,True,False,False,"172 Water St, New York, NY, 10038"
6693,1721 Broadway,,New York,NY,10019,(800) 447-0013,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,False,False,False,"1721 Broadway, New York, NY, 10019"
6694,175 Varick St,,New York,NY,10014,(212) 924-7060,6:00 AM - 3:30 PM,6:00 AM - 3:30 PM,6:00 AM - 3:30 PM,6:00 AM - 3:30 PM,6:00 AM - 3:30 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,False,True,True,True,False,False,"175 Varick St, New York, NY, 10014"
6695,1873 2nd Ave,,New York,NY,10029,(212) 860-2691,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 8:00 PM,False,True,True,True,False,False,"1873 2nd Ave, New York, NY, 10029"
6696,19 Rector St,,New York,NY,10006,(212) 785-8111,6:00 AM - 6:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 7:00 PM,6:00 AM - 8:00 PM,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,False,True,True,True,False,False,"19 Rector St, New York, NY, 10006"
6697,1964 3rd Ave,,New York,NY,10029,(646) 974-8844,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,False,True,True,True,False,False,"1964 3rd Ave, New York, NY, 10029"
6698,1995 Amsterdam Ave,,New York,NY,10032,(646) 340-2983,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,False,True,True,True,False,False,"1995 Amsterdam Ave, New York, NY, 10032"
6699,2 Cortlandt St,,New York,NY,10007,(212) 566-3921,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,False,True,True,False,False,False,"2 Cortlandt St, New York, NY, 10007"
6700,2 Penn Plz,Store 1,New York,NY,10121,(212) 643-7083,Closed,Closed,Closed,Closed,Closed,Closed,Closed,False,False,False,True,False,False,"2 Penn Plz Store 1, New York, NY, 10121"
6701,2 Penn Plz,,New York,NY,10121,(212) 971-6042,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 AM,False,False,False,True,False,False,"2 Penn Plz, New York, NY, 10121"
6702,2 Penn Plz,Penn Station,New York,NY,10121,(212) 643-7080,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,False,False,False,True,False,False,"2 Penn Plz Penn Station, New York, NY, 10121"
6703,200 Broadway,Concourse Level Fulton Center,New York,NY,10038,(646) 863-2164,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,False,"200 Broadway Concourse Level Fulton Center, New York, NY, 10038"
6704,200 E 89th St,,New York,NY,10128,(212) 722-2800,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False,"200 E 89th St, New York, NY, 10128"
6705,200 W 54th St,,New York,NY,10019,(212) 757-7754,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,"200 W 54th St, New York, NY, 10019"
6706,201 Madison St,,New York,NY,10002,(212) 566-5071,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,True,"201 Madison St, New York, NY, 10002"
6707,208 E 14th St,,New York,NY,10003,(212) 254-1814,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,7:00 AM - 2:30 PM,7:00 AM - 2:30 PM,False,True,True,True,False,False,"208 E 14th St, New York, NY, 10003"
6708,2083 Lexington Ave,,New York,NY,10035,(646) 368-5906,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,False,False,True,True,False,True,"2083 Lexington Ave, New York, NY, 10035"
6709,210 W 38th St,,New York,NY,10018,(212) 575-2638,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 3:00 PM,Closed,False,False,True,True,False,False,"210 W 38th St, New York, NY, 10018"
6710,2103 Frederick Douglass Blvd,,New York,NY,10026,(212) 280-6414,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,False,False,True,True,False,True,"2103 Frederick Douglass Blvd, New York, NY, 10026"
6711,215 Lexington Ave,,New York,NY,10016,(212) 340-7701,8:00 AM - 3:00 PM,8:00 AM - 3:00 PM,8:00 AM - 3:00 PM,8:00 AM - 3:00 PM,Closed,Closed,Closed,False,False,False,False,False,False,"215 Lexington Ave, New York, NY, 10016"
6712,2258 1st Ave,,New York,NY,10035,(646) 597-9421,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,True,"2258 1st Ave, New York, NY, 10035"
6713,2264 Frederick Douglas Blvd,,New York,NY,10027,(646) 597-8172,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,False,False,True,True,False,False,"2264 Frederick Douglas Blvd, New York, NY, 10027"
6714,234 Thompson St,,New York,NY,10012,(212) 533-1310,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,7:00 AM - 2:30 PM,7:00 AM - 2:30 PM,False,True,True,True,False,False,"234 Thompson St, New York, NY, 10012"
6715,240 W 40th St,,New York,NY,10018,(212) 395-9280,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,False,True,True,True,False,False,"240 W 40th St, New York, NY, 10018"
6716,2414 Broadway,,New York,NY,10024,(212) 362-7022,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,False,True,True,True,False,False,"2414 Broadway, New York, NY, 10024"
