,address_line_1,address_line_2,city,state,zip,phone,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,drive-thru,mobile-order,dunkin-card,kcup,curbside-pickup,has-baskin-robbins
8421,2128 Elmwood Ave,N/A,Warwick,RI,02888,(401) 941-0638,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,True,True,True,True,False,False
8422,2456 Warwick Ave,N/A,Warwick,RI,02889,(401) 738-6404,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False
8423,2677 W Shore Rd,N/A,Warwick,RI,02889,(401) 738-4396,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False
8424,27 Jefferson Blvd,N/A,Warwick,RI,02888,(401) 941-0310,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,False
8425,341 Providence St,N/A,Warwick,RI,02886,(401) 302-7110,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,True,False,True,False,False,False
8426,422 Warwick Ave,N/A,Warwick,RI,02888,(401) 785-9332,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False
8427,699 Bald Hill Rd,N/A,Warwick,RI,02886,(401) 822-1779,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,True,True,True,False,False
8428,708 Greenwich Ave,N/A,Warwick,RI,02886,(401) 739-3642,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,False
8429,860 Post Rd,N/A,Warwick,RI,02888,(401) 941-5650,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,True,True,True,True,False,False
8430,895 Bald Hill Rd,N/A,Warwick,RI,02886,(401) 320-8855,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False
8431,T.F. Green Airport,Tf Green Airport,Warwick,RI,02888,(401) 732-5140,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False
8432,Tf Green Airport,Tf Green Airport,Warwick,RI,02886,(401) 732-5140,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,False,False,True,True,False,False
8433,111 Hopkins Hill Rd,N/A,West Greenwich,RI,02817,(401) 397-2339,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,True,True,True,True,False,False
8434,49 Nooseneck Hill Rd,N/A,West Greenwich,RI,02817,(401) 392-3336,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False
8435,780 Victory Hwy,N/A,West Greenwich,RI,02817,(401) 392-1214,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,True,True,True,True,False,False
8436,275 Cowesett Ave Rt 3,N/A,West Warwick,RI,02893,(401) 828-6530,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False
8437,88 W Warwick Ave,N/A,West Warwick,RI,02893,(401) 828-4920,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,True,True,True,True,False,False
8438,970 Main St,N/A,West Warwick,RI,02893,(401) 586-6558,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,3:00 AM - 10:00 PM,True,True,True,True,False,False
8439,139 Granite St,N/A,Westerly,RI,02891,(401) 348-2932,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,True,True,True,True,False,False
8440,164 Granite St,N/A,Westerly,RI,02891,(401) 315-5150,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False
8441,224 Post Rd,N/A,Westerly,RI,02891,(401) 322-5095,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False
8442,1338 Park Ave,N/A,Woonsocket,RI,02895,(401) 762-5057,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,3:00 AM - 11:00 PM,True,True,True,True,False,False
8443,176 Mendon Rd,N/A,Woonsocket,RI,02895,(401) 769-9840,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False
8444,240 Social St,N/A,Woonsocket,RI,02895,(401) 766-0364,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False
8445,246 S Main St,N/A,Woonsocket,RI,02895,(401) 356-4531,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,True,True,True,True,False,False
8446,308 Cumberland St,N/A,Woonsocket,RI,02895,(401) 762-9645,4:30 AM - 8:30 PM,4:30 AM - 8:30 PM,4:30 AM - 8:30 PM,4:30 AM - 8:30 PM,4:30 AM - 8:30 PM,4:30 AM - 8:30 PM,4:30 AM - 8:30 PM,True,True,True,True,False,False
8447,1214 Main St,N/A,Wyoming,RI,02898,(401) 491-9979,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False
8448,1909B Whiskey Rd,Suite B,Aiken,SC,29803,(803) 641-9588,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,False
8449,3526 Richland Ave W,N/A,Aiken,SC,29801,(803) 649-0124,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,False
8450,2933 N Main St,N/A,Anderson,SC,29621,(864) 225-1039,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,False
8451,2427 Boundary St,N/A,Beaufort,SC,29906,(843) 379-3865,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False
8452,1340 Sumter Hwy,N/A,Bishopville,SC,29010,(803) 428-2248,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,False,False,False,True,False,False
8453,2768 E Cherokee St,N/A,Blacksburg,SC,29702,(864) 936-9984,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,False,False,False,True,False,False
8454,50 Burnt Church Rd,Ste 100,Bluffton,SC,29910,(843) 757-6666,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,True,True,True,True,False,False
8455,6 Palmer Grace Dr E,N/A,Bluffton,SC,29936,(843) 705-6464,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False
8456,235 Blythewood Rd,N/A,Blythewood,SC,29016,(803) 764-6911,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,7:00 AM - 7:00 PM,True,False,True,True,False,False
8457,549 Knox Abbott Dr,Suite A,Cayce,SC,29033,(803) 661-8269,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 6:00 PM,True,True,True,True,False,False
8458,1843 Savannah Hwy,N/A,Charleston,SC,29407,(843) 769-2093,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,7:00 AM - 6:00 PM,True,True,True,True,False,False
8459,754 Folly Rd,N/A,Charleston,SC,29412,(843) 406-4916,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,6:00 AM - 6:00 PM,True,True,True,True,False,False
8460,Charleston Int. Airport,Chs Airport,Charleston,SC,29418,(403) 250-5720,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,False,False,False,True,False,False
8461,1068 Tiger Blvd,N/A,Clemson,SC,29631,(864) 653-9050,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8462,335 Vesla Lane,N/A,Clover,SC,29710,(803) 675-6044,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8463,1011 Wildewood Centre Dr,N/A,Columbia,SC,29229,(803) 736-2233,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,False,True,True,False,False
8464,1525 Broad River Rd,N/A,Columbia,SC,29210,(803) 798-6630,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,7:00 AM - 7:00 PM,False,False,True,True,False,True
8465,3303 Devine St,N/A,Columbia,SC,29205,(803) 764-0720,6:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,True,True,True,True,False,False
8466,4727 Forest Dr,N/A,Columbia,SC,29206,(803) 787-1117,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 6:00 PM,True,True,True,True,False,False
8467,7338A Garners Ferry Rd,N/A,Columbia,SC,29209,(803) 834-5238,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8468,7400 Wilson Blvd,N/A,Columbia,SC,29203,(803) 786-7680,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,False,False,True,True,False,False
8469,744 Saint Andrews Rd,N/A,Columbia,SC,29210,(803) 939-2365,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8470,9311 Two Notch Rd,N/A,Columbia,SC,29223,(803) 736-6578,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 6:00 PM,6:00 AM - 7:00 PM,6:00 AM - 6:00 PM,True,True,True,True,False,False
8471,1477 SC Hwy 544,N/A,Conway,SC,29526,(843) 347-6010,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,False,True,True,False,False
8472,1607 Church St,N/A,Conway,SC,29526,(843) 488-2575,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,True,True,True,True,False,False
8473,2607 Main St,N/A,Conway,SC,29526,(843) 488-1939,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,False,False,False,False,False,False
8474,1520 E Main St,N/A,Duncan,SC,29334,(864) 433-0420,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8475,5308 Calhoun Memorial Highway,N/A,Easley,SC,29640,(864) 855-8007,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,True,True,True,True,False,False
8476,2123 W Evans St,N/A,Florence,SC,29501,(843) 665-2550,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8477,2210 W Lucas St,N/A,Florence,SC,29501,(843) 536-0067,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8478,6515 E Palmetto St,The Markette Store #20,Florence,SC,29506,(843) 662-6722,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8479,1014 Wilson Business Pkwy,N/A,Fort Mill,SC,29708,(803) 818-2630,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 5:30 PM,6:00 AM - 8:00 PM,7:00 AM - 12:00 AM,6:00 AM - 2:00 PM,True,True,True,True,False,False
8480,5009 Lake Vista Dr,N/A,Fort Mill,SC,29708,(803) 802-7322,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,True,True,True,True,False,False
8481,216 St. James Ave,N/A,Goose Creek,SC,29445,(843) 572-1004,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8482,574 Bettis Academy Rd,N/A,Graniteville,SC,29829,(803) 663-6674,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,False,False,False,True,False,False
8483,101 The Parkway,N/A,Greenville,SC,29615,(864) 254-6060,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8484,1551 Laurens Road,N/A,Greenville,SC,29607,(864) 232-8600,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8485,1779 Woodruff Rd,N/A,Greenville,SC,29607,(864) 234-7273,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8486,2423 Wade Hampton Blvd,N/A,Greenville,SC,29615,(864) 244-1002,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,False
8487,2903 N Pleasantburg Dr,N/A,Greenville,SC,29609,(864) 282-9070,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,True,True,True,True,False,False
8488,722 Grove Rd,N/A,Greenville,SC,29605,(864) 520-2068,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,True,False,True,True,False,False
8489,1129 W. Wade Hampton Blvd,N/A,Greer,SC,29650,(864) 968-9544,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8490,2000 GSP Dr,Greenville-Spartanburg,Greer,SC,29651,(864) 655-5362,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,False,False,False,True,False,True
8491,Greenville-Spartanburg Airport,N/A,Greer,SC,29651,(864) 655-5362,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,False,False,True,True,False,False
8492,15976 Whyte Hardee Blvd,In Pilot Travel Center,Hardeeville,SC,29927,(843) 784-3350,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,False,False,False,False,False,False
8493,524 Independence Blvd,N/A,Hardeeville,SC,29927,(843) 784-5555,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False
8494,1089 South 4th Street,N/A,Hartsville,SC,29550,(843) 917-4017,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,False,False,False,False,False
8495,4 Southwood Park Dr,N/A,Hilton Head Island,SC,29926,(843) 681-6400,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,True,True,True,True,False,False
8496,8374 Charlotte Hwy,Suite 100,Indian Land,SC,29707,(803) 802-3020,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,True
8497,1131 Dutch Fork Rd,N/A,Irmo,SC,29063,(803) 851-1077,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8498,937 Lake Murray Blvd,N/A,Irmo,SC,29063,(803) 407-5956,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,False,True,True,False,False
8499,1504 Highway 38 W,N/A,Latta,SC,29565,(843) 752-9169,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,False,False,False,True,False,False
8500,1120 W Main St,N/A,Lexington,SC,29072,(803) 957-9907,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8501,1123 S Lake Dr,N/A,Lexington,SC,29073,(803) 356-0114,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8502,5225 Sunset Blvd,N/A,Lexington,SC,29072,(803) 821-9016,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,True,True,True,True,False,False
8503,2496 Highway 9 East,N/A,Little River,SC,29566,(843) 399-3049,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,True,False,True,True,False,False
8504,593 Highway 90 E,N/A,Little River,SC,29566,(843) 280-7530,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 9:00 PM,True,True,True,True,False,True
8505,101 S Main St,N/A,Mauldin,SC,29662,(864) 329-8404,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,True,True,True,True,False,False
8506,1683 N Highway 17,In Speedway,Mount Pleasant,SC,29464,(843) 849-1689,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False
8507,2840 North Highway 17,N/A,Mount Pleasant,SC,29466,N/A,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,7:00 AM - 6:00 PM,False,False,False,False,False,False
8508,840 Coleman Blvd,N/A,Mount Pleasant,SC,29464,(843) 971-5922,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 2:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,True,True,True,True,False,False
8509,2901 S Highway 17,N/A,Murrells Inlet,SC,29576,(843) 357-8411,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 9:00 PM,True,True,True,True,False,True
8510,2000 N Ocean Blvd,N/A,Myrtle Beach,SC,29577,(843) 916-4700,Closed,Closed,Closed,Closed,Closed,Closed,Closed,False,True,True,True,False,False
